Object Center X,"	Object Center Y","	X Left","	Y Top","	X Right","	Y Bottom","	Area","	Orientation","	Frame #","	Time / s","	Aspect Ratio","	Pixel Threshold","	Max Droplet Width / um","	Contact Droplet Width / um","	Volume (slices) / um3","	Volume (cap) / um3","	Volume-equivalent radius / um","	Volume-equivalent diameter / um","	Height of spherical cap / um","	Contact angle / degrees","	Surface area / um2"
52.841404,93.161934,27,78,80,106,1198,177.422791,460,7.666667,1.892857,144,35.650224,30.269058,13163.28081,10274.54581,14.647332,29.294663,18.834081,102.431272,1833.988181
52.668884,93.245422,27,78,80,106,1202,177.138626,461,7.683333,1.892857,144,35.650224,30.941704,13374.5817,10579.06769,14.72529,29.450581,18.834081,101.198679,1866.325504
52.816513,93.290245,27,78,80,106,1199,177.154388,462,7.7,1.892857,144,35.650224,30.941704,13324.14676,10579.06769,14.706758,29.413515,18.834081,101.198679,1866.325504
52.877621,93.134117,27,78,80,106,1193,176.093918,463,7.716667,1.892857,144,35.650224,29.596413,13084.64054,9976.716722,14.618105,29.236209,18.834081,103.685547,1802.361568
52.810127,93.286079,27,78,80,106,1185,176.746933,464,7.733333,1.892857,144,35.650224,30.269058,13041.13742,10274.54581,14.601886,29.203772,18.834081,102.431272,1833.988181
52.842411,93.174095,27,78,81,106,1212,176.806564,465,7.75,1.928571,144,35.650224,32.286996,13430.03624,11208.18981,14.745614,29.491228,18.834081,98.797411,1933.132281
52.694931,93.275146,27,78,80,106,1203,177.305237,466,7.766667,1.892857,144,35.650224,30.941704,13412.10912,10579.06769,14.73905,29.4781,18.834081,101.198679,1866.325504
52.775356,93.357918,27,79,80,106,1193,176.921234,467,7.783333,1.962963,144,35.650224,30.941704,13272.51668,9964.605962,14.687737,29.375474,18.161435,99.147843,1788.14736
52.871262,93.182724,27,78,80,106,1204,177.213486,468,7.8,1.892857,144,35.650224,30.941704,13355.93751,10579.06769,14.718445,29.43689,18.834081,101.198679,1866.325504
52.734505,93.314911,27,79,80,106,1194,176.992172,469,7.816667,1.962963,144,35.650224,30.941704,13256.97985,9964.605962,14.682004,29.364007,18.161435,99.147843,1788.14736
52.834854,93.232368,26,78,80,106,1205,177.458755,470,7.833333,1.928571,144,36.32287,30.941704,13432.18749,10579.06769,14.746401,29.492802,18.834081,101.198679,1866.325504
52.897736,93.307625,27,78,80,106,1193,177.546204,471,7.85,1.892857,144,35.650224,30.941704,13215.14992,10579.06769,14.666545,29.333091,18.834081,101.198679,1866.325504
52.843304,93.355515,27,78,80,106,1187,177.396255,472,7.866667,1.892857,144,35.650224,30.941704,13101.85057,10579.06769,14.624511,29.249021,18.834081,101.198679,1866.325504
52.983265,93.154808,27,78,80,106,1195,176.484283,473,7.883333,1.892857,144,35.650224,29.596413,13165.43206,9976.716722,14.648129,29.296259,18.834081,103.685547,1802.361568
52.797127,93.415894,27,78,80,106,1183,177.01889,474,7.9,1.892857,144,35.650224,30.941704,13071.25497,10579.06769,14.613118,29.226236,18.834081,101.198679,1866.325504
52.727806,93.31826,27,79,80,106,1194,176.887772,475,7.916667,1.962963,144,35.650224,30.941704,13268.4532,9964.605962,14.686238,29.372476,18.161435,99.147843,1788.14736
52.755001,93.267502,27,78,80,106,1200,177.190964,476,7.933333,1.892857,144,35.650224,30.941704,13321.51745,10579.06769,14.70579,29.41158,18.834081,101.198679,1866.325504
52.801506,93.290619,27,79,80,106,1194,176.896179,477,7.95,1.962963,144,35.650224,30.941704,13237.37954,9964.605962,14.674764,29.349529,18.161435,99.147843,1788.14736
52.954205,93.293091,27,78,80,106,1201,177.626846,478,7.966667,1.892857,144,35.650224,30.941704,13357.13265,10579.06769,14.718884,29.437768,18.834081,101.198679,1866.325504
52.85038,93.434486,27,79,80,106,1183,177.169464,479,7.983333,1.962963,144,35.650224,30.941704,13109.97753,9964.605962,14.627534,29.255068,18.161435,99.147843,1788.14736
52.822796,93.237938,27,78,80,106,1202,177.365982,480,8,1.892857,144,35.650224,30.941704,13366.45474,10579.06769,14.722307,29.444614,18.834081,101.198679,1866.325504
52.724541,93.244576,27,78,80,106,1198,177.132034,481,8.016667,1.892857,144,35.650224,30.941704,13266.54097,10579.06769,14.685532,29.371065,18.834081,101.198679,1866.325504
52.669739,93.265717,27,78,80,106,1193,177.275116,482,8.033333,1.892857,144,35.650224,30.941704,13203.19851,10579.06769,14.662123,29.324245,18.834081,101.198679,1866.325504
52.750416,93.23632,27,78,80,106,1206,176.991028,483,8.05,1.892857,144,35.650224,30.941704,13438.64125,10579.06769,14.748763,29.497525,18.834081,101.198679,1866.325504
52.882355,93.35714,27,79,80,106,1190,177.310425,484,8.066667,1.962963,144,35.650224,30.941704,13202.95948,9964.605962,14.662034,29.324068,18.161435,99.147843,1788.14736
52.814629,93.214462,27,78,80,106,1203,177.528183,485,8.083333,1.892857,144,35.650224,30.941704,13335.62011,10579.06769,14.710978,29.421955,18.834081,101.198679,1866.325504
52.825291,93.262894,27,78,80,106,1202,177.113007,486,8.1,1.892857,144,35.650224,30.941704,13359.76196,10579.06769,14.71985,29.439699,18.834081,101.198679,1866.325504
52.714645,93.303764,27,78,80,106,1195,177.230423,487,8.116667,1.892857,144,35.650224,30.941704,13256.74082,10579.06769,14.681915,29.363831,18.834081,101.198679,1866.325504
52.783875,93.231087,27,78,80,106,1203,177.166962,488,8.133333,1.892857,144,35.650224,30.941704,13407.80662,10579.06769,14.737474,29.474947,18.834081,101.198679,1866.325504
52.578323,93.397118,27,79,80,106,1181,176.873672,489,8.15,1.962963,144,35.650224,30.269058,13057.39133,9670.959866,14.60795,29.2159,18.161435,100.388858,1755.810037
52.743187,93.163498,27,78,80,106,1211,177.296677,490,8.166667,1.892857,144,35.650224,30.941704,13458.95864,10579.06769,14.756192,29.512383,18.834081,101.198679,1866.325504
52.704544,93.371216,27,78,80,106,1188,176.892685,491,8.183333,1.892857,144,35.650224,30.941704,13164.71498,10579.06769,14.647863,29.295727,18.834081,101.198679,1866.325504
52.812344,93.27356,27,78,80,106,1199,177.290466,492,8.2,1.892857,144,35.650224,30.941704,13320.32231,10579.06769,14.70535,29.410701,18.834081,101.198679,1866.325504
52.834579,93.233582,27,78,80,106,1203,177.330612,493,8.216667,1.892857,144,35.650224,30.941704,13350.43986,10579.06769,14.716425,29.43285,18.834081,101.198679,1866.325504
52.647011,93.376579,27,79,80,106,1187,176.633575,494,8.233333,1.962963,144,35.650224,30.941704,13151.56843,9964.605962,14.642986,29.285972,18.161435,99.147843,1788.14736
52.794189,93.227386,27,78,80,106,1205,177.108414,495,8.25,1.892857,144,35.650224,30.941704,13400.15772,10579.06769,14.734671,29.469341,18.834081,101.198679,1866.325504
52.807209,93.301758,27,78,80,106,1193,177.671463,496,8.266667,1.892857,144,35.650224,30.269058,13220.88659,10274.54581,14.668667,29.337334,18.834081,102.431272,1833.988181
52.798172,93.186043,27,78,80,106,1204,177.265488,497,8.283333,1.892857,144,35.650224,30.941704,13277.53627,10579.06769,14.689588,29.379177,18.834081,101.198679,1866.325504
52.817276,93.227577,27,78,80,106,1204,177.214844,498,8.3,1.892857,144,35.650224,30.941704,13376.97198,10579.06769,14.726168,29.452335,18.834081,101.198679,1866.325504
52.696384,93.338097,27,79,80,106,1189,177.116196,499,8.316667,1.962963,144,35.650224,30.941704,13189.81293,9964.605962,14.657166,29.314332,18.161435,99.147843,1788.14736
52.87677,93.22731,27,78,80,106,1201,177.182419,500,8.333333,1.892857,144,35.650224,30.941704,13326.53704,10579.06769,14.707637,29.415274,18.834081,101.198679,1866.325504
52.876987,93.312973,27,78,80,106,1195,177.551361,501,8.35,1.892857,144,35.650224,30.941704,13260.56527,10579.06769,14.683327,29.366654,18.834081,101.198679,1866.325504
52.875103,93.175186,27,78,80,106,1193,176.43866,502,8.366667,1.892857,144,35.650224,29.596413,13153.48065,9976.716722,14.643696,29.287391,18.834081,103.685547,1802.361568
52.789036,93.200165,27,78,80,106,1204,177.347061,503,8.383333,1.892857,144,35.650224,30.941704,13353.54722,10579.06769,14.717567,29.435133,18.834081,101.198679,1866.325504
52.66526,93.280777,27,79,80,106,1186,176.267654,504,8.4,1.962963,144,35.650224,30.269058,13086.31374,9670.959866,14.618728,29.237455,18.161435,100.388858,1755.810037
52.815243,93.165703,27,78,80,106,1207,177.280289,505,8.416667,1.892857,144,35.650224,30.941704,13325.58093,10579.06769,14.707285,29.41457,18.834081,101.198679,1866.325504
52.724895,93.396622,27,78,80,106,1185,176.698502,506,8.433333,1.892857,144,35.650224,30.941704,13078.42581,10579.06769,14.61579,29.23158,18.834081,101.198679,1866.325504
52.825542,93.293823,26,78,80,106,1198,177.481262,507,8.45,1.928571,144,36.32287,30.941704,13313.86855,10579.06769,14.702975,29.40595,18.834081,101.198679,1866.325504
52.820919,93.287033,27,79,80,106,1195,177.182678,508,8.466667,1.962963,144,35.650224,30.941704,13283.51197,9964.605962,14.691792,29.383584,18.161435,99.147843,1788.14736
52.868797,93.301094,27,78,80,106,1189,177.261307,509,8.483333,1.892857,144,35.650224,30.269058,13123.84116,10274.54581,14.632688,29.265376,18.834081,102.431272,1833.988181
52.73328,93.189926,27,78,80,106,1211,176.987991,510,8.5,1.892857,144,35.650224,30.941704,13498.15926,10579.06769,14.770504,29.541008,18.834081,101.198679,1866.325504
52.696564,93.360435,27,79,80,106,1193,176.545105,511,8.516667,1.962963,144,35.650224,30.941704,13248.13581,9964.605962,14.678738,29.357476,18.161435,99.147843,1788.14736
52.832214,93.284393,26,79,80,106,1192,177.413452,512,8.533333,2,144,36.32287,30.269058,13210.60838,9670.959866,14.664865,29.32973,18.161435,100.388858,1755.810037
52.898418,93.242294,27,78,80,106,1201,177.188995,513,8.55,1.892857,144,35.650224,30.941704,13344.70318,10579.06769,14.714317,29.428634,18.834081,101.198679,1866.325504
52.667789,93.328835,27,78,80,106,1186,176.56601,514,8.566667,1.892857,144,35.650224,30.941704,13082.48929,10579.06769,14.617303,29.234607,18.834081,101.198679,1866.325504
